ID,Name,Position,Team,League,Nation,OVR,Preferred foot,Alternative positions,Age,Height,Weight,Original Role Group,Evaluated Role,Role Source,Position Fit Score,Role Attribute Score,Player Role Suitability
277878,Santi García,Central Midfielder,Gil Vicente,Liga Portugal,Spain,69,Right,"['CDM', 'CAM']",24,"184cm / 6'0""",77kg / 170lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,17.928121295879208,67.6,55.6720303239698
210671,Anthony Partipilo,Striker,Bari,Serie BKT,Italy,71,Left,"['RM', 'CAM']",31,"181cm / 5'11""",74kg / 163lb,Striker,Attacking Midfielder,Flexible Position 2,12.28488729966905,69.35,55.661221824917256
261116,Roh Kyung Ho,Central Midfielder,Suwon FC,K League 1,Korea Republic,61,Right,"['CAM', 'CDM']",25,"172cm / 5'8""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,43.71502723587105,58.45,55.658756808967766
245364,Nabil Alioui,Left Winger,Damac,ROSHN Saudi League,France,67,Right,"['ST', 'LM']",27,"175cm / 5'9""",64kg / 141lb,Winger,Attacking Midfielder,Flexible Position 2,21.516031352255368,67.05,55.64900783806384
258813,Tyler Wolff,Left Midfielder,Real Salt Lake,MLS,United States,67,Right,"['LW', 'CM', 'LB']",23,"175cm / 5'9""",70kg / 154lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,27.143287826029113,63.5,55.63582195650728
277517,Luis Miguel Angulo,Left Midfielder,Talleres,LPF,Colombia,71,Right,"['RM', 'LW']",22,"174cm / 5'9""",65kg / 143lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,11.33046472100107,69.85,55.62261618025026
211903,Benjamin Kololli,Left Midfielder,FC Sion,Brack Super League,Kosovo,68,Right,"['RM', 'ST', 'LW']",33,"184cm / 6'0""",82kg / 181lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,20.31127318406697,66.85,55.617818296016736
275639,Simon Seidl,Right Winger,Blau-Weiss Linz,Ö. Bundesliga,Austria,67,Right,"['CM', 'CAM', 'RM']",23,"172cm / 5'8""",67kg / 148lb,Winger,Attacking Midfielder,Flexible Position 2,28.894728077376268,62.35,55.61368201934407
226227,Leonardo Landriel,Central Midfielder,Dep. Riestra,LPF,Argentina,61,Right,"['RM', 'RW']",31,"172cm / 5'8""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,38.773843632040375,61.4,55.60346090801009
266486,Maïdine Douane,Left Midfielder,Clermont Foot 63,Ligue 2 BKT,Algeria,67,Right,['LW'],23,"178cm / 5'10""",72kg / 159lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,24.87474626754993,64.8,55.58868656688749
251537,Gary Magnée,Left Midfielder,Cercle Brugge,1A Pro League,Belgium,70,Right,"['RM', 'RB', 'LB']",26,"175cm / 5'9""",67kg / 148lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,18.38748788551001,66.2,55.57687197137751
244110,Jesús Jiménez,Striker,Bruk-Bet,PKO BP Ekstraklasa,Spain,67,Right,['CDM'],32,"183cm / 6'0""",80kg / 176lb,Striker,Attacking Midfielder,Flexible Position 1,20.81922041267853,67.3,55.57480510316964
253551,Fernando Pacheco,Right Midfielder,Sporting Cristal,Libertadores,Peru,65,Right,"['LM', 'RW']",26,"177cm / 5'10""",81kg / 179lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,33.001424345746514,61.4,55.56035608643663
229477,Mike-Steven Bähre,Central Midfielder,SCR Altach,Ö. Bundesliga,Germany,66,Right,['CDM'],30,"179cm / 5'10""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,27.58754581722759,63.9,55.55688645430689
242112,Eduard Bello,Right Midfielder,Uni. Católica,Liga Chile,Venezuela,70,Right,"['LM', 'RW']",30,"175cm / 5'9""",73kg / 161lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,14.862290901409919,68.35000000000001,55.555572725352484
211274,Martín Pérez Guedes,Central Midfielder,Universitario,Libertadores,Argentina,71,Right,['CAM'],34,"179cm / 5'10""",74kg / 163lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,13.43203469896597,68.35,55.54800867474149
255474,Mark Helm,Central Midfielder,Fleetwood Town,EFL League Two,England,62,Right,['CAM'],24,"173cm / 5'8""",61kg / 134lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,36.23074683769268,61.95,55.53768670942317
274724,Vladyslav Kabaev,Left Midfielder,Dynamo Kyiv,Ukrayina Liha,Ukraine,71,Right,"['CAM', 'RW', 'LW']",30,"176cm / 5'9""",55kg / 121lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,16.54394365461555,66.35,55.52598591365389
260398,Nathan-Dylan Saliba,Central Midfielder,RSC Anderlecht,1A Pro League,Canada,68,Right,"['CAM', 'CDM']",22,"173cm / 5'8""",71kg / 157lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,20.73786931851839,66.35,55.524467329629594
260577,Cisse Sandra,Striker,Club Brugge,1A Pro League,Belgium,65,Left,"['CAM', 'CM']",22,"184cm / 6'0""",76kg / 168lb,Striker,Attacking Midfielder,Flexible Position 2,28.350079397916776,64.15,55.4975198494792
253327,Janner Corozo,Left Midfielder,Barcelona SC,Libertadores,Ecuador,71,Right,"['RM', 'RW', 'LW']",30,"176cm / 5'9""",63kg / 139lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,16.55805575862851,66.25,55.48951393965712
276035,Nicolò Buso,Left Winger,Catanzaro,Serie BKT,Italy,67,Right,['LM'],26,"176cm / 5'9""",70kg / 154lb,Winger,Attacking Midfielder,Flexible Position 2,25.2734855438256,64.25,55.4683713859564
272835,Hugo Picard,Left Midfielder,Columbus Crew,MLS,France,71,Right,['LW'],22,"168cm / 5'6""",63kg / 139lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,10.10662707365557,70.2,55.45665676841389
237772,Matthias Verreth,Central Midfielder,Bari,Serie BKT,Belgium,65,Right,['CDM'],28,"185cm / 6'1""",76kg / 168lb,Central Midfielder,Attacking Midfielder,Flexible Position 2,26.738899210088977,65.05,55.45472480252224
241025,Leonardo Heredia,Striker,Central Córdoba,LPF,Argentina,71,Right,"['LW', 'LM']",30,"185cm / 6'1""",79kg / 174lb,Striker,Attacking Midfielder,Flexible Position 2,11.769341472578141,69.15,55.45233536814454
224389,Jordan Larsson,Right Midfielder,F.C. København,3F Superliga,Sweden,72,Left,"['ST', 'RW']",28,"175cm / 5'9""",68kg / 150lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,12.26210600579173,67.95,55.44552650144794
78345,Maxime Xavier Pau,Central Midfielder,RAAL La Louvière,1A Pro League,France,68,Left,['RW'],26,"170cm / 5'7""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,19.69414157336218,66.8,55.44353539334054
255386,Tomás Escalante,Central Midfielder,San Martín,LPF,Argentina,65,Right,"['CDM', 'CAM']",26,"173cm / 5'8""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,28.45096347535092,63.95,55.44274086883773
274726,Nazar Voloshyn,Left Midfielder,Dynamo Kyiv,Ukrayina Liha,Ukraine,70,Right,"['RM', 'CAM', 'LW']",22,"175cm / 5'9""",62kg / 137lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,18.32649358448493,65.9,55.44162339612123
258817,Juan Manuel Gutiérrez,Left Midfielder,Defensa,LPF,Uruguay,69,Right,"['CAM', 'ST', 'LW']",24,"173cm / 5'8""",69kg / 152lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,20.76852848171989,65.2,55.42213212042998
233396,Idrissa Touré,Right Midfielder,Pisa,Serie A Enilive,Germany,71,Right,['RB'],27,"188cm / 6'2""",76kg / 168lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,15.1823170001338,66.9,55.40557925003345
243464,Jared Stroud,Right Midfielder,D.C. United,MLS,United States,67,Right,['RW'],29,"178cm / 5'10""",73kg / 161lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,27.389922256815257,62.7,55.377480564203815
260734,Conrad Wallem,Left Midfielder,St. Louis CITY SC,MLS,Norway,70,Right,"['CM', 'LB']",25,"180cm / 5'11""",73kg / 161lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,15.48095331582357,67.5,55.37023832895589
208621,Óscar Plano,Striker,CD Leganés,LALIGA HYPERMOTION,Spain,71,Left,"['LM', 'CAM', 'LW']",35,"180cm / 5'11""",72kg / 159lb,Striker,Attacking Midfielder,Flexible Position 2,11.32605938592987,69.2,55.36151484648247
232699,Lautaro Comas,Left Midfielder,Sportivo Luqueño,Sudamericana,Argentina,66,Right,"['RM', 'CAM', 'LW']",31,"172cm / 5'8""",75kg / 165lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,28.603281950703618,62.75,55.350820487675904
204542,Yoshimar Yotún,Central Midfielder,Sporting Cristal,Libertadores,Peru,70,Left,"['CDM', 'LM']",35,"172cm / 5'8""",72kg / 159lb,Central Midfielder,Attacking Midfielder,Flexible Position 2,10.33771629463994,70.65,55.34442907365999
264200,Cameron Humphreys,Central Midfielder,Ipswich,EFL Championship,England,67,Left,"['CAM', 'CDM']",22,"178cm / 5'10""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,22.55171524578256,65.6,55.32792881144564
277684,Dani Requena,Central Midfielder,Córdoba CF,LALIGA HYPERMOTION,Spain,64,Right,"['RM', 'CAM']",21,"186cm / 6'1""",76kg / 168lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,29.93162619363716,63.6,55.32290654840929
238196,Arnór Sigurðsson,Left Midfielder,Malmö FF,Allsvenskan,Iceland,69,Right,['LW'],26,"177cm / 5'10""",75kg / 165lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,17.23269734855133,67.15,55.31817433713784
73884,Christos Mouzakitis,Central Midfielder,Olympiacos FC,Hellas Liga,Greece,71,Left,['CAM'],19,"175cm / 5'9""",67kg / 148lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,10.34588260940655,69.7,55.31647065235164
278571,Yanis Issoufou,Right Midfielder,Montpellier,Ligue 2 BKT,France,62,Left,"['CM', 'RW']",19,"182cm / 6'0""",63kg / 139lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,37.92763912651962,60.25,55.281909781629906
212214,Augusto Solari,Right Midfielder,Unión,LPF,Argentina,71,Right,"['RB', 'RW']",34,"180cm / 5'11""",80kg / 176lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,11.48676645804822,68.85,55.26169161451205
275493,Luis Chacón,Left Midfielder,Cultural Leonesa,LALIGA HYPERMOTION,Spain,68,Right,"['CAM', 'LW']",25,"174cm / 5'9""",60kg / 132lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,20.15459724451508,66.05,55.25864931112877
245543,Christian Kühlwetter,Central Midfielder,Jahn Regensburg,3. Liga,Germany,65,Right,"['ST', 'CDM']",29,"180cm / 5'11""",79kg / 174lb,Central Midfielder,Attacking Midfielder,Flexible Position 2,24.74929930024309,65.8,55.25732482506077
229459,Nicolas Schiavi,Central Midfielder,Carrarese Calcio,Serie BKT,Argentina,71,Right,['CDM'],31,"173cm / 5'8""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,10.644251283662449,69.35,55.25106282091561
279777,Javier Ruiz,Right Winger,Barracas Central,LPF,Argentina,68,Right,"['LW', 'CAM', 'RM']",21,"173cm / 5'8""",73kg / 161lb,Winger,Attacking Midfielder,Flexible Position 2,17.07560032728366,67.8,55.18890008182092
259883,Mauro Méndez,Striker,Banfield,LPF,Uruguay,69,Right,,27,"176cm / 5'9""",75kg / 165lb,Striker,Attacking Midfielder,Flexible Position 1,17.75354988857623,66.45,55.16838747214406
257666,Damian Hilbrycht,Left Midfielder,Bruk-Bet,PKO BP Ekstraklasa,Poland,64,Left,"['RM', 'CAM', 'LW']",27,"182cm / 6'0""",72kg / 159lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,28.91259679478555,63.849999999999994,55.16814919869638
206243,Christophe Vincent,Central Midfielder,SC Bastia,Ligue 2 BKT,France,66,Right,['CAM'],33,"178cm / 5'10""",74kg / 163lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,30.98735231988502,60.8,55.16683807997126
227659,Kim Jin Kyu,Central Midfielder,Jeonbuk Hyundai,K League 1,Korea Republic,71,Right,"['CDM', 'ST', 'CB']",29,"177cm / 5'10""",68kg / 150lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,17.09012009974093,65.05,55.142530024935226
248356,Thierno Ballo,Left Winger,Millwall,EFL Championship,Austria,72,Right,"['ST', 'LM']",24,"166cm / 5'5""",60kg / 132lb,Winger,Attacking Midfielder,Flexible Position 2,11.99725725399008,67.3,55.119314313497526
241588,Toni Moya,Central Midfielder,Real Zaragoza,LALIGA HYPERMOTION,Spain,69,Right,['CDM'],28,"185cm / 6'1""",69kg / 152lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,10.08902149474197,71.1,55.112255373685485
79373,Ramiz Harakaté,Left Winger,Grazer AK,Ö. Bundesliga,France,65,Left,"['RW', 'ST', 'LM']",23,"174cm / 5'9""",70kg / 154lb,Winger,Attacking Midfielder,Flexible Position 2,28.403798607121878,63.15,55.11094965178047
243539,Kevin Yakob,Central Midfielder,AGF,3F Superliga,Iraq,66,Right,,25,"184cm / 6'0""",77kg / 170lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,23.94707659454993,65.05,55.10676914863748
257396,Brandon Domingues,Left Midfielder,R. Oviedo,LALIGA EA SPORTS,France,70,Right,"['RM', 'CAM', 'LW']",25,"172cm / 5'8""",63kg / 139lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,14.56046205862924,67.4,55.10011551465732
267467,Taofeek Ismaheel,Right Midfielder,Lech Poznań,PKO BP Ekstraklasa,Nigeria,66,Right,"['LM', 'RW']",25,"172cm / 5'8""",62kg / 137lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,32.24883578854326,59.8,55.08220894713581
253461,Luke Cundle,Central Midfielder,Millwall,EFL Championship,England,67,Right,['CAM'],23,"170cm / 5'7""",62kg / 137lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,23.05991827633891,64.65,55.07497956908473
239944,Robert Taylor,Left Winger,Austin FC,MLS,Finland,70,Right,"['LM', 'RM']",31,"182cm / 6'0""",78kg / 172lb,Winger,Attacking Midfielder,Flexible Position 2,12.133112082890229,68.8,55.05327802072255
243169,Yanis Begraoui,Striker,Estoril Praia,Liga Portugal,Morocco,72,Right,"['CAM', 'RM']",24,"178cm / 5'10""",70kg / 154lb,Striker,Attacking Midfielder,Flexible Position 2,11.95999458663605,67.1,55.02999864665901
235988,Jacobo González,Left Winger,Córdoba CF,LALIGA HYPERMOTION,Spain,68,Right,['LM'],29,"179cm / 5'10""",66kg / 146lb,Winger,Attacking Midfielder,Flexible Position 2,18.668996086707278,66.4,55.027249021676816
252508,Kacper Kozłowski,Central Midfielder,Gaziantep,Trendyol Süper Lig,Poland,70,Right,"['CAM', 'LM']",22,"182cm / 6'0""",68kg / 150lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,13.543408355732812,67.85,55.025852088933206
260738,Alejo Cruz,Left Winger,Peñarol,Libertadores,Uruguay,70,Left,"['RW', 'LM']",25,"169cm / 5'7""",67kg / 148lb,Winger,Attacking Midfielder,Flexible Position 2,13.59286526364254,67.8,55.01821631591064
237091,Kim Hyeon Ug,Right Winger,Daejeon Hana,K League 1,Korea Republic,68,Left,"['RM', 'CM']",30,"160cm / 5'3""",61kg / 134lb,Winger,Attacking Midfielder,Flexible Position 2,18.89232384425579,66.15,54.983080961063955
263582,Myles Peart-Harris,Right Midfielder,Brentford,Premier League,England,67,Right,"['LM', 'RW']",23,"187cm / 6'2""",70kg / 154lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,24.57897693496021,63.45,54.974744233740054
213013,Frank Acheampong,Left Midfielder,Henan FC,CSL,Ghana,71,Left,"['ST', 'LW']",32,"172cm / 5'8""",70kg / 154lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,14.14611935381012,66.35,54.92652983845253
222081,Niklas Sandberg,Right Midfielder,Sarpsborg 08,Eliteserien,Norway,67,Left,['RW'],30,"183cm / 6'0""",73kg / 161lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,21.508434229771613,65.2,54.9071085574429
256746,Tobias Bech,Striker,AGF,3F Superliga,Denmark,68,Left,"['RW', 'CAM']",24,"189cm / 6'2""",81kg / 179lb,Striker,Attacking Midfielder,Flexible Position 2,19.08678054552059,65.8,54.89169513638014
211786,Reis,Striker,Gwangju FC,K League 1,Brazil,70,Right,"['LM', 'LW', 'CAM']",33,"175cm / 5'9""",75kg / 165lb,Striker,Attacking Midfielder,Flexible Position 1,14.67316766249861,66.8,54.88829191562465
207454,Patricio Rodríguez,Left Winger,Bolívar,Libertadores,Argentina,70,Right,"['LM', 'ST']",35,"170cm / 5'7""",60kg / 132lb,Winger,Attacking Midfielder,Flexible Position 2,10.586072679525541,69.35,54.88651816988138
271452,Benjamin Bouchouari,Central Midfielder,Trabzonspor,Trendyol Süper Lig,Morocco,70,Right,['CDM'],24,"165cm / 5'5""",65kg / 143lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,14.183405037865878,67.1,54.88585125946647
251187,Pierre Dwomoh,Central Midfielder,Watford,EFL Championship,Belgium,68,Right,['CDM'],21,"185cm / 6'1""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,21.36372153418545,64.35,54.88093038354636
240271,Dimitris Limnios,Left Midfielder,Fortuna Sittard,Eredivisie,Greece,69,Right,"['RM', 'LW']",27,"178cm / 5'10""",71kg / 157lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,15.14970648408987,67.35,54.877426621022465
244884,Matías Pellegrini,Left Midfielder,Vélez Sarsfield,LPF,Argentina,70,Left,"['RM', 'LW']",26,"176cm / 5'9""",66kg / 146lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,13.518186970648369,67.45,54.8595467426621
240978,Danny Mândroiu,Left Winger,Shamrock Rovers,SSE Airtricity PD,Republic of Ireland,63,Right,"['CM', 'RW', 'LM']",27,"180cm / 5'11""",73kg / 161lb,Winger,Attacking Midfielder,Flexible Position 2,30.517955324066058,62.95,54.85948883101652
268484,Brian Mansilla,Right Midfielder,Arouca,Liga Portugal,Uruguay,68,Left,"['LM', 'LW', 'RW']",23,"176cm / 5'9""",75kg / 165lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,19.647086707668702,65.3,54.83177167691718
224424,Richard Neudecker,Central Midfielder,Saarbrücken,3. Liga,Germany,66,Left,['CAM'],29,"174cm / 5'9""",63kg / 139lb,Central Midfielder,Attacking Midfielder,Flexible Position 2,20.59572858322623,66.45,54.828932145806554
277809,Kodai Sano,Central Midfielder,N.E.C. Nijmegen,Eredivisie,Japan,70,Right,"['LM', 'CDM']",22,"176cm / 5'9""",66kg / 146lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,11.33089617443768,68.7,54.81272404360942
70845,Marlon Gomes,Central Midfielder,Shakhtar Donetsk,Ukrayina Liha,Brazil,71,Right,"['CAM', 'CDM']",22,"184cm / 6'0""",72kg / 159lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,11.05795743366496,67.95,54.79448935841624
266277,Vahan Bichakhchyan,Right Midfielder,Legia Warszawa,PKO BP Ekstraklasa,Armenia,67,Left,['RW'],26,"172cm / 5'8""",68kg / 150lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,19.2414152475992,66.3,54.7803538118998
260402,Alex Gilbert,Left Midfielder,Middlesbrough,EFL Championship,Republic of Ireland,64,Right,"['CAM', 'RM', 'LW']",24,"183cm / 6'0""",64kg / 141lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,31.615143227527433,61.15,54.763785806881856
270729,Rodri Alonso,Right Midfielder,Moreirense FC,Liga Portugal,Spain,65,Right,"['CM', 'LM', 'RW']",23,"172cm / 5'8""",63kg / 139lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,27.20770375935606,63.0,54.75192593983902
234294,Lucas Lingman,Central Midfielder,HJK Helsinki,Finnliiga,Finland,66,Left,['CDM'],28,"178cm / 5'10""",72kg / 159lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,21.8022145177704,65.5,54.7505536294426
213439,Jonathan Osorio,Central Midfielder,Toronto FC,MLS,Canada,71,Right,"['CAM', 'CDM']",33,"175cm / 5'9""",68kg / 150lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,10.63784069489817,68.1,54.749460173724536
262748,Adrian Segečić,Left Midfielder,Portsmouth,EFL Championship,Australia,65,Left,"['CAM', 'ST', 'LW']",21,"173cm / 5'8""",68kg / 150lb,Wide Midfielder,Attacking Midfielder,Flexible Position 2,27.593223890684083,62.7,54.728305972671016
262083,Agustín Martegani,Central Midfielder,Boca Juniors,LPF,Argentina,70,Left,['CAM'],25,"183cm / 6'0""",74kg / 163lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,10.19116563782255,69.15,54.70779140945564
252864,Bermejo,Right Midfielder,Gil Vicente,Liga Portugal,Spain,68,Left,"['CAM', 'RW']",28,"170cm / 5'7""",63kg / 139lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,19.75747939020172,64.9,54.699369847550436
73370,Mika Clausen,Right Midfielder,FC Erzgebirge Aue,3. Liga,Germany,64,Right,"['CAM', 'RW']",23,"174cm / 5'9""",68kg / 150lb,Wide Midfielder,Attacking Midfielder,Flexible Position 1,31.985988242929942,60.65,54.656497060732484
252599,Sam Sanna,Central Midfielder,Laval MFC,Ligue 2 BKT,France,69,Right,['CDM'],27,"170cm / 5'7""",65kg / 143lb,Central Midfielder,Attacking Midfielder,Flexible Position 2,15.29522909127362,66.7,54.653807272818405
231942,Han Chan Hee,Central Midfielder,Suwon FC,K League 1,Korea Republic,65,Right,['CDM'],29,"181cm / 5'11""",75kg / 165lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,25.212360788689047,64.0,54.65309019717226
251761,Alessandro Mallamo,Central Midfielder,Südtirol,Serie BKT,Italy,64,Right,,27,"174cm / 5'9""",70kg / 154lb,Central Midfielder,Attacking Midfielder,Flexible Position 1,29.45827665692019,62.199999999999996,54.64456916423005
279881,Efe Akman,Defensive Midfielder,FC Andorra,LALIGA HYPERMOTION,Turkey,62,Right,['CM'],20,"175cm / 5'9""",69kg / 152lb,Defensive Midfielder,Attacking Midfielder,Flexible Position 2,32.69230714612031,61.9,54.633076786530076
