ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card,Functional Position,Prob_Attacking Midfielder,Prob_Center Back,Prob_Central Midfielder,Prob_Defensive Midfielder,Prob_Full Back,Prob_Striker,Prob_Wide Midfielder,Prob_Winger,PredictedFunctionalPosition1,FunctionalPositionProbability1,PredictedFunctionalPosition2,FunctionalPositionProbability2,PredictedFunctionalPosition3,FunctionalPositionProbability3,OfficialFunctionalPositionMatch
241461,292,Ferran Torres,M,83,83,81,79,83,35,68,86,80,82,84,79,81,74,74,81,79,60,82,77,76,84,85,78,81,83,82,34,75,35,24,28,84,72,69,54,Left Winger,4,4,Right,"184cm / 6'0""",77kg / 170lb,"['RW', 'ST', 'LM']",26,Spain,LALIGA EA SPORTS,FC Barcelona,"['Finesse Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ferran-torres/241461,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241461_en.webp,Winger,0.1129090688447057,5.69867791258261e-19,7.14375297096208e-06,1.0801262024230709e-13,4.3685664535099614e-11,0.17487021740878436,0.3575788867102053,0.35463468323953995,Wide Midfielder,0.3575788867102053,Winger,0.35463468323953995,Striker,0.17487021740878436,False
229391,284,Palhinha,M,83,56,68,70,72,84,85,54,58,69,66,81,67,55,57,60,71,45,77,77,66,75,51,50,79,76,84,85,81,83,86,85,83,79,86,91,Defensive Midfielder,4,2,Right,"190cm / 6'3""",83kg / 183lb,['CM'],30,Portugal,Premier League,Spurs,"['Bruiser+', 'Slide Tackle']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/palhinha/229391,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229391_en.webp,Defensive Midfielder,1.7126306378928976e-06,0.8498993205782901,0.0011887475042705162,0.14878521021625415,0.0001246894291117038,2.2940875862316567e-07,8.548562573451757e-08,4.747051302411371e-09,Center Back,0.8498993205782901,Defensive Midfielder,0.14878521021625415,Central Midfielder,0.0011887475042705162,False
224371,286,Jarrod Bowen,M,83,76,81,78,82,46,70,78,74,83,84,80,80,73,75,80,79,70,80,73,75,82,79,81,84,82,80,37,82,49,41,37,84,83,66,62,Right Midfielder,4,4,Left,"175cm / 5'9""",70kg / 154lb,"['ST', 'RW']",29,England,Premier League,West Ham,"['Gamechanger', 'Low Driven Shot', 'Precision Header', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jarrod-bowen/224371,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224371_en.webp,Wide Midfielder,0.16450581811894996,2.5188091251270206e-15,5.657130190427143e-05,2.2354071938507953e-11,2.561024703184003e-09,0.4631809084600495,0.2087820826045206,0.16347461693119447,Striker,0.4631809084600495,Wide Midfielder,0.2087820826045206,Attacking Midfielder,0.16450581811894996,False
208722,274,Sadio Mané,M,83,82,81,78,85,44,75,81,83,83,81,85,77,75,75,77,82,69,81,71,77,84,86,89,84,85,83,35,78,42,42,38,86,80,72,75,Left Midfielder,4,4,Right,"174cm / 5'9""",69kg / 152lb,"['RM', 'ST', 'LW']",33,Senegal,ROSHN Saudi League,Al Nassr,"['Aerial Fortress', 'Gamechanger', 'Low Driven Shot', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sadio-mane/208722,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208722_en.webp,Wide Midfielder,0.16467500278307365,1.006834272475493e-15,6.737503238392856e-05,2.6162037596547613e-11,1.1734942917528265e-09,0.506946194612118,0.19164945185612525,0.13666197451664178,Striker,0.506946194612118,Wide Midfielder,0.19164945185612525,Attacking Midfielder,0.16467500278307365,False
242964,261,Anthony Gordon,M,83,91,79,78,83,50,71,89,92,82,81,78,76,74,70,81,81,74,79,66,82,85,78,71,83,83,81,40,59,49,56,48,75,87,61,74,Left Winger,3,3,Right,"183cm / 6'0""",72kg / 159lb,"['RW', 'LM']",25,England,Premier League,Newcastle Utd,"['Finesse Shot', 'Quick Step', 'Rapid', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/anthony-gordon/242964,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242964_en.webp,Winger,0.024601496325216927,1.137595940928488e-15,4.3416755472654675e-05,1.4916377900745724e-10,1.754206838356237e-07,0.00956628708285707,0.6735385833653519,0.29225004090125273,Wide Midfielder,0.6735385833653519,Winger,0.29225004090125273,Attacking Midfielder,0.024601496325216927,False
216201,249,Iñaki Williams,M,83,94,81,74,80,45,84,93,94,85,82,86,76,79,68,78,76,58,76,65,80,83,78,62,83,80,78,30,80,42,48,38,95,88,84,76,Right Midfielder,3,4,Right,"186cm / 6'1""",80kg / 176lb,"['ST', 'RW']",31,Ghana,LALIGA EA SPORTS,Athletic Club,"['Finesse Shot', 'Low Driven Shot', 'Power Shot', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/inaki-williams/216201,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216201_en.webp,Wide Midfielder,0.002643631531699057,1.1471995685011397e-15,9.470358056149193e-07,4.745578042254303e-13,2.2332131314842342e-09,0.6301807565858364,0.2612293009142293,0.1059453616987408,Striker,0.6301807565858364,Wide Midfielder,0.2612293009142293,Winger,0.1059453616987408,False
247394,243,Dejan Kulusevski,M,83,74,79,84,85,62,81,77,72,83,82,78,74,83,70,84,86,68,86,78,86,88,77,72,87,86,85,65,52,62,66,58,75,91,80,74,Central Midfielder,3,4,Left,"186cm / 6'1""",80kg / 176lb,"['RW', 'CAM']",25,Sweden,Premier League,Spurs,"['Finesse Shot', 'Press Proven', 'Relentless', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dejan-kulusevski/247394,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247394_en.webp,Central Midfielder,0.40332561234439934,3.8570682826371115e-11,0.09757629163245883,2.3380654772120502e-05,1.9500145036117254e-05,0.0034317000666702624,0.39452330740583186,0.10110020771226072,Attacking Midfielder,0.40332561234439934,Wide Midfielder,0.39452330740583186,Winger,0.10110020771226072,False
236772,236,Dominik Szoboszlai,M,83,79,82,84,82,67,76,76,81,83,79,89,79,81,83,83,83,83,85,83,87,83,78,68,83,84,82,67,65,65,72,63,76,89,69,75,Attacking Midfielder,4,4,Right,"186cm / 6'1""",74kg / 163lb,['CM'],25,Hungary,Premier League,Liverpool,"['Power Shot', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dominik-szoboszlai/236772,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236772_en.webp,Attacking Midfielder,0.3322169740220443,2.746428048173233e-08,0.3775608157839938,0.0005984386179534606,0.00041246516218926315,0.0076965092139273964,0.24374314799470875,0.037771621740902525,Central Midfielder,0.3775608157839938,Attacking Midfielder,0.3322169740220443,Wide Midfielder,0.24374314799470875,False
248243,235,Eduardo Camavinga,M,83,80,68,81,84,78,80,81,80,73,64,75,70,59,62,77,83,59,86,84,74,84,82,81,82,86,84,82,64,76,82,81,82,84,79,79,Central Midfielder,3,4,Left,"185cm / 6'1""",77kg / 170lb,"['CDM', 'LB']",23,France,LALIGA EA SPORTS,Real Madrid,"['Block', 'Bruiser', 'Jockey', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/eduardo-camavinga/248243,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248243_en.webp,Central Midfielder,0.006077049421226838,0.0018512522402704512,0.4146338222085856,0.4897997487494636,0.08368619381278794,1.2540334030559473e-06,0.00377588933455458,0.00017479019970791129,Defensive Midfielder,0.4897997487494636,Central Midfielder,0.4146338222085856,Full Back,0.08368619381278794,False
210008,234,Adrien Rabiot,M,83,81,79,81,80,77,84,75,86,88,79,83,77,76,69,78,84,59,85,80,73,81,69,69,84,84,85,78,83,72,79,74,90,94,82,77,Attacking Midfielder,3,3,Left,"191cm / 6'3""",80kg / 176lb,['CM'],30,France,Serie A Enilive,Milano FC,"['First Touch', 'Precision Header', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adrien-rabiot/210008,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210008_en.webp,Attacking Midfielder,0.12479927067707976,0.0017235413826014066,0.6534478913749431,0.019863040868798185,0.0265257334195557,0.06445518315098887,0.09527419394002541,0.013911145186007686,Central Midfielder,0.6534478913749431,Attacking Midfielder,0.12479927067707976,Wide Midfielder,0.09527419394002541,False
210047,392,Fabian Schär,M,82,51,68,76,73,84,80,50,51,64,60,80,74,64,78,67,79,69,80,83,65,74,53,64,83,78,82,85,82,85,84,80,80,78,80,80,Center Back,3,2,Right,"188cm / 6'2""",84kg / 185lb,,34,Switzerland,Premier League,Newcastle Utd,"['Intercept', 'Long Ball Pass', 'Power Shot', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fabian-schar/210047,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210047_en.webp,Center Back,5.767542673140179e-06,0.4115076491233198,0.0074571915444328575,0.5809645022519624,6.482686436059419e-05,1.3858033142001746e-08,4.7225280067845735e-08,1.5899380403212655e-09,Defensive Midfielder,0.5809645022519624,Center Back,0.4115076491233198,Central Midfielder,0.0074571915444328575,False
270409,441,Savinho,M,82,87,71,78,86,30,53,89,85,79,74,70,67,63,62,83,81,55,81,70,80,87,90,76,79,85,85,25,45,26,30,36,62,73,45,45,Right Winger,2,4,Left,"176cm / 5'9""",71kg / 157lb,"['LW', 'RM']",21,Brazil,Premier League,Manchester City,"['First Touch', 'Inventive', 'Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/savinho/270409,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270409_en.webp,Winger,0.018512364194009177,8.014676388934968e-23,8.142935406410289e-07,5.488525231812126e-15,2.1290780189145043e-10,9.859591164671899e-05,0.650848822735516,0.3305394026523741,Wide Midfielder,0.650848822735516,Winger,0.3305394026523741,Attacking Midfielder,0.018512364194009177,False
231410,435,Brahim,M,82,82,74,79,85,31,58,83,82,79,76,73,76,64,58,76,82,61,83,76,74,84,88,90,80,85,79,33,30,40,23,21,60,69,58,46,Right Midfielder,5,4,Right,"170cm / 5'7""",68kg / 150lb,"['LM', 'CAM', 'RW']",26,Morocco,LALIGA EA SPORTS,Real Madrid,"['First Touch', 'Incisive Pass', 'Technical', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/brahim/231410,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231410_en.webp,Wide Midfielder,0.41023353249322925,5.2489112768245255e-23,0.00014030336037407237,1.3379905188434124e-12,5.5968206709108984e-12,0.0006467162116671663,0.3291072597917877,0.25987218813600704,Attacking Midfielder,0.41023353249322925,Wide Midfielder,0.3291072597917877,Winger,0.25987218813600704,False
246147,410,Mason Greenwood,M,82,83,83,77,83,37,63,82,84,83,82,86,82,76,81,74,80,75,78,75,78,84,86,75,81,84,81,34,67,27,39,33,76,78,60,49,Right Midfielder,5,4,Left,"181cm / 5'11""",70kg / 154lb,"['CAM', 'RW']",24,England,Ligue 1 McDonald's,OM,"['Finesse Shot', 'Gamechanger', 'Low Driven Shot', 'Power Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mason-greenwood/246147,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246147_en.webp,Wide Midfielder,0.31003017113200626,4.65113733700595e-18,0.00018505953620148854,4.367542047360292e-12,1.208334117116079e-10,0.2822937740906171,0.22621153012169878,0.18127946499427547,Attacking Midfielder,0.31003017113200626,Striker,0.2822937740906171,Wide Midfielder,0.22621153012169878,False
210935,405,Domenico Berardi,M,82,82,80,79,84,35,68,84,80,83,81,80,78,79,86,77,80,79,81,77,84,83,88,84,82,84,78,36,62,32,30,30,73,75,58,85,Right Winger,3,4,Left,"183cm / 6'0""",72kg / 159lb,['RM'],31,Italy,Serie A Enilive,Sassuolo,"['Dead Ball', 'Finesse Shot', 'Gamechanger', 'Incisive Pass', 'Inventive', 'Long Ball Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/domenico-berardi/210935,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210935_en.webp,Winger,0.4779411497021039,1.3878229979307722e-19,0.00012151286898282016,7.291316769255402e-12,3.225634226645291e-11,0.1038590539443607,0.19179086014021754,0.22628742330478746,Attacking Midfielder,0.4779411497021039,Winger,0.22628742330478746,Wide Midfielder,0.19179086014021754,False
192318,404,Mario Götze,M,82,60,75,85,85,56,67,68,53,83,76,75,70,82,79,79,87,72,89,84,85,84,78,83,84,88,88,65,47,64,46,53,63,75,65,62,Central Midfielder,4,4,Right,"176cm / 5'9""",72kg / 159lb,"['CAM', 'RM', 'CDM']",33,Germany,Bundesliga,Frankfurt,"['Inventive+', 'First Touch', 'Incisive Pass', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mario-gotze/192318,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/192318_en.webp,Central Midfielder,0.8992326363714044,2.1623522012220366e-13,0.08284790849701114,8.946582339205215e-06,2.0075515714650262e-07,0.00024392922309052204,0.012975365108809794,0.004691013461971432,Attacking Midfielder,0.8992326363714044,Central Midfielder,0.08284790849701114,Wide Midfielder,0.012975365108809794,False
183898,403,Ángel Di María,M,82,73,80,85,85,43,62,72,73,80,76,82,85,78,83,81,87,88,85,81,93,85,84,74,76,89,84,42,45,41,46,39,61,65,57,72,Right Winger,2,5,Left,"180cm / 5'11""",69kg / 152lb,['RM'],38,Argentina,LPF,Rosario Central,"['Chip Shot', 'Finesse Shot', 'Incisive Pass', 'Inventive', 'Long Ball Pass', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/angel-di-maria/183898,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/183898_en.webp,Winger,0.8522427329184589,5.1892949742449286e-18,0.008272706646068297,4.875207597692292e-09,6.735817938566143e-10,0.0008498282802225168,0.0730171453948852,0.0656175812115759,Attacking Midfielder,0.8522427329184589,Wide Midfielder,0.0730171453948852,Winger,0.0656175812115759,False
230142,399,Oyarzabal,M,82,77,83,81,82,42,65,78,76,84,83,84,83,79,86,80,83,78,84,75,78,83,77,77,82,84,83,29,75,55,32,30,77,79,57,62,Striker,3,3,Left,"181cm / 5'11""",78kg / 172lb,"['LM', 'LW']",28,Spain,LALIGA EA SPORTS,Real Sociedad,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oyarzabal/230142,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230142_en.webp,Striker,0.39291923028820736,2.209845532556525e-18,3.447730072977219e-05,1.8973993530371382e-12,5.1421938765062447e-11,0.22311832780904875,0.22382545246237395,0.16010251208632081,Attacking Midfielder,0.39291923028820736,Wide Midfielder,0.22382545246237395,Striker,0.22311832780904875,False
216547,398,Rafa,M,82,89,75,78,85,48,55,91,87,83,75,77,77,68,59,78,81,56,80,76,81,85,91,88,76,84,81,58,49,44,47,39,64,79,46,47,Attacking Midfielder,2,4,Right,"172cm / 5'8""",66kg / 146lb,"['ST', 'LM']",32,Portugal,Trendyol Süper Lig,Beşiktaş,"['Acrobatic', 'First Touch', 'Inventive', 'Quick Step', 'Rapid']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rafa/216547,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/216547_en.webp,Attacking Midfielder,0.14784461918704225,2.6699538306605064e-16,0.003488560538716385,7.57047976162378e-09,2.4781566136478156e-07,0.0007974892222446719,0.6189672194091148,0.22890185625674048,Wide Midfielder,0.6189672194091148,Winger,0.22890185625674048,Attacking Midfielder,0.14784461918704225,False
229261,330,Denis Zakaria,M,82,80,67,74,77,80,85,72,86,65,64,80,69,46,48,68,74,46,82,79,63,78,67,61,80,80,82,79,78,81,82,78,89,80,87,87,Defensive Midfielder,3,3,Right,"190cm / 6'3""",81kg / 179lb,['CM'],29,Switzerland,Ligue 1 McDonald's,AS Monaco,"['Anticipate', 'Intercept', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/denis-zakaria/229261,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229261_en.webp,Defensive Midfielder,0.0002333045001839858,0.5216290880077797,0.0395234527458014,0.41268388847870857,0.02559025761888242,4.544133988492594e-06,0.0003225397446207336,1.2924770034617798e-05,Center Back,0.5216290880077797,Defensive Midfielder,0.41268388847870857,Central Midfielder,0.0395234527458014,False
222737,369,Malcom,M,82,89,78,79,84,43,73,92,87,81,77,80,78,75,70,78,80,78,80,75,82,84,90,92,79,84,77,26,67,51,45,27,84,88,73,53,Attacking Midfielder,3,4,Left,"172cm / 5'8""",74kg / 163lb,"['RM', 'LM', 'CM']",29,Brazil,ROSHN Saudi League,Al Hilal,"['Dead Ball', 'Incisive Pass', 'Inventive', 'Low Driven Shot', 'Rapid', 'Relentless', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/malcom/222737,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222737_en.webp,Attacking Midfielder,0.2216540538536354,2.829415600709173e-17,0.0001569159600179089,1.1283604079064789e-11,3.5080970716282204e-10,0.040145298279592845,0.5256977194391877,0.2123460121054728,Wide Midfielder,0.5256977194391877,Attacking Midfielder,0.2216540538536354,Winger,0.2123460121054728,False
236496,341,Mattéo Guendouzi,M,82,72,73,80,80,77,77,69,74,74,73,75,75,64,70,71,83,67,85,81,75,78,83,71,81,84,82,80,69,76,79,72,73,90,67,86,Defensive Midfielder,3,4,Right,"185cm / 6'1""",68kg / 150lb,['CM'],26,France,Serie A Enilive,Latium,"['Anticipate', 'Block', 'First Touch', 'Incisive Pass', 'Jockey', 'Relentless', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/matteo-guendouzi/236496,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236496_en.webp,Defensive Midfielder,0.015806332540571795,5.9351590874901655e-05,0.7348952783079892,0.24843335642580627,0.0004117785500867431,2.1771837841559486e-05,0.000324380513306015,4.775023352368234e-05,Central Midfielder,0.7348952783079892,Defensive Midfielder,0.24843335642580627,Attacking Midfielder,0.015806332540571795,False
210411,336,Otávio,M,82,78,71,82,85,70,75,81,76,80,71,73,68,69,72,79,85,72,83,82,80,86,85,83,84,85,81,66,65,69,76,65,76,86,65,87,Attacking Midfielder,3,4,Right,"171cm / 5'7""",67kg / 148lb,"['CM', 'RM']",31,Portugal,ROSHN Saudi League,Al Qadsiah,"['First Touch', 'Incisive Pass', 'Pinged Pass', 'Relentless', 'Technical', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/otavio/210411,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210411_en.webp,Attacking Midfielder,0.3465862285864341,1.6893091146131467e-07,0.48306955952085945,0.003162580672621741,0.0008224419084116442,0.0002985485629823561,0.14751166796884588,0.018548803848933298,Central Midfielder,0.48306955952085945,Attacking Midfielder,0.3465862285864341,Wide Midfielder,0.14751166796884588,False
260247,332,Morgan Rogers,M,82,77,77,79,84,67,79,74,79,81,80,76,75,74,60,75,83,55,82,78,76,86,80,74,82,84,85,68,64,68,72,49,79,83,80,70,Attacking Midfielder,4,4,Right,"188cm / 6'2""",80kg / 176lb,"['RM', 'LM', 'CM']",23,England,Premier League,Aston Villa,"['Enforcer', 'Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/morgan-rogers/260247,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260247_en.webp,Attacking Midfielder,0.3706686069042951,9.763266532609417e-09,0.4346987418644265,0.00028562550569340264,8.074866605666467e-06,0.017747680758640354,0.13738490976656953,0.039206350570502965,Central Midfielder,0.4346987418644265,Attacking Midfielder,0.3706686069042951,Wide Midfielder,0.13738490976656953,False
223334,316,Joelinton,M,82,74,73,77,81,82,90,69,78,79,75,84,63,60,61,73,80,38,84,79,62,83,68,66,85,83,83,84,82,79,84,77,90,89,90,91,Central Midfielder,3,3,Right,"186cm / 6'1""",81kg / 179lb,"['LW', 'LM']",29,Brazil,Premier League,Newcastle Utd,"['Aerial Fortress', 'Bruiser', 'Enforcer', 'Press Proven', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joelinton/223334,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223334_en.webp,Central Midfielder,0.008529651572798282,0.12246869350408071,0.32031773492162346,0.510180701398574,0.027798867056001576,0.0015412088955275216,0.00852047088884829,0.0006426717625462294,Defensive Midfielder,0.510180701398574,Central Midfielder,0.32031773492162346,Center Back,0.12246869350408071,False
266866,324,Éderson,M,82,78,72,77,80,80,81,78,78,74,72,78,70,59,57,70,80,50,84,82,65,81,69,66,80,84,84,83,65,80,84,75,80,89,77,80,Central Midfielder,3,3,Right,"182cm / 6'0""",86kg / 190lb,,26,Brazil,Serie A Enilive,Bergamo Calcio,"['Aerial Fortress', 'Anticipate', 'Incisive Pass', 'Intercept', 'Long Ball Pass', 'Precision Header', 'Relentless']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ederson/266866,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266866_en.webp,Central Midfielder,0.0036222835796169686,0.0007606166704077591,0.44174551073521184,0.5492351523895705,0.0035158343729702283,1.1237097972167755e-05,0.0010248824119509538,8.448274229955086e-05,Defensive Midfielder,0.5492351523895705,Central Midfielder,0.44174551073521184,Attacking Midfielder,0.0036222835796169686,False
246863,320,Felix Nmecha,M,82,82,74,73,81,80,86,77,86,76,73,81,73,66,55,59,77,49,80,80,72,83,77,76,80,82,79,79,83,78,83,80,94,78,90,82,Defensive Midfielder,3,4,Right,"194cm / 6'4""",80kg / 176lb,['CM'],25,Germany,Bundesliga,Borussia Dortmund,"['Aerial Fortress', 'Block', 'Bruiser', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felix-nmecha/246863,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246863_en.webp,Defensive Midfielder,0.005579930143498143,0.45325757238629477,0.2758851712811301,0.26201777982210184,0.0017324035338753196,0.0011874865438948122,0.0003066561083411754,3.300018086372458e-05,Center Back,0.45325757238629477,Central Midfielder,0.2758851712811301,Defensive Midfielder,0.26201777982210184,False
